197.068		56.3295		193.743		52.2322		0	1	1 	 1 0
197.068		63.6705		197.764		60.3309		0	1	1 	 1 1
200.265		70.8934		221.196		70.1724		0	1	1 	 0 0
206.511		77.7836		199.409		75.3549		1	0	1 	 1 0
215.536		84.1825		213.759		78.0177		0	1	1 	 -1 0
227.007		90		208.654		89.0552		1	0	1 	 1 0
215.536		95.8175		234.351		94.4583		0	1	1 	 -1 0
206.511		102.216		211.354		97.1582		0	1	1 	 -1 0
200.265		109.107		195.038		105.191		1	0	1 	 1 0
197.068		116.33		173.827		118.81		1	0	1 	 -1 0
197.068		123.671		202.441		119.086		1	0	1 	 1 1
200.265		130.893		187.393		131.286		0	1	1 	 -1 0
206.51		137.784		182.909		137.857		1	0	1 	 0 0
215.536		144.182		198.428		143.556		0	1	1 	 -1 0
227.007		150		213.611		155.133		0	1	1 	 0 0
215.536		155.818		196.286		154.443		0	1	1 	 -1 0
206.511		162.216		187.06		163.541		0	1	1 	 1 0
200.266		169.107		189.012		165.075		0	1	1 	 0 0
197.068		176.33		192.632		179.846		1	0	1 	 0 0
197.068		183.671		183.964		183.066		0	1	1 	 -1 1
200.266		190.893		178.881		194.339		1	0	1 	 1 0
206.511		197.784		185.57		200.654		1	0	1 	 -1 1
215.536		204.182		192.772		204.373		1	0	1 	 0 0
227.007		210		229.073		206.735		1	0	1 	 1 1
215.536		215.818		195.277		217.62		0	1	1 	 1 0
206.51		222.216		183.76		221.445		1	0	1 	 -1 0
200.265		229.107		183.175		228.017		1	0	1 	 0 1
197.068		236.329		193.086		241.629		1	0	1 	 -1 0
197.068		243.671		174.69		240.582		1	0	1 	 -1 0
200.265		250.893		209.941		255.229		1	0	1 	 1 0
206.51		257.784		210.415		260.989		0	1	1 	 0 1
215.536		264.182		197.502		262.153		0	1	1 	 0 0
227.007		270		211.593		267.605		1	0	1 	 -1 1
215.536		275.818		228.482		278.275		0	1	1 	 -1 1
206.51		282.216		186.636		282.342		0	1	1 	 1 0
200.265		289.107		177.721		288.916		1	0	1 	 0 0
197.068		296.329		1e+06		1e+06		0	0	0 	 0 0
197.068		303.67		1e+06		1e+06		0	0	0 	 1 0
200.265		310.893		187.029		314.339		1	0	1 	 -1 0
206.511		317.784		195.853		324.164		1	0	1 	 1 0
227.008		330		245.071		331.652		1	0	1 	 -1 1
240.57		335.209		262.902		335.645		0	1	1 	 0 0
231.161		340.893		238.395		336.568		0	1	1 	 1 0
224.195		346.996		242.174		348.755		1	0	1 	 0 1
219.909		353.413		230.347		354.114		1	0	1 	 0 0
218.461		0		224.613		356.869		0	1	1 	 -1 0
219.909		6.58678		225.421		4.67974		0	1	1 	 -1 0
224.195		13.0039		226.759		9.80855		1	0	1 	 0 0
231.161		19.1066		215.623		21.0143		1	0	1 	 0 0
240.57		24.7913		227.333		21.265		1	0	1 	 1 0
252.146		30		241.846		28.1407		1	0	1 	 0 1
240.57		35.2087		220.078		34.3353		1	0	1 	 0 0
231.161		40.8934		228.987		37.1183		0	1	1 	 0 0
224.195		46.9961		227.569		41.5607		0	1	1 	 0 1
219.909		53.4132		203.227		49.2432		0	1	1 	 -1 1
218.461		60		202.487		54.7707		1	0	1 	 -1 1
219.909		66.5868		232.436		65.2172		1	0	1 	 0 0
224.195		73.0039		235.663		71.6118		1	0	1 	 1 0
231.161		79.1066		213.53		76.3782		1	0	1 	 -1 0
240.57		84.7913		226.204		86.2909		1	0	1 	 0 0
240.57		95.2087		258.453		94.0572		0	1	1 	 0 1
231.161		100.893		222.726		102.642		1	0	1 	 0 1
224.195		106.996		237.821		102.924		0	1	1 	 0 0
219.909		113.413		224.835		109.395		0	1	1 	 0 0
218.461		120		242.158		118.462		1	0	1 	 1 1
219.909		126.587		202.635		125.789		1	0	1 	 0 1
224.195		133.004		213.678		127.582		0	1	1 	 -1 1
231.161		139.107		212.502		142.869		0	1	1 	 1 1
252.146		150		239.227		148.873		1	0	1 	 0 1
240.57		155.209		237.878		152.663		1	0	1 	 1 1
231.16		160.893		224.725		156.057		1	0	1 	 0 1
