25.2587		30		38.5683		359.784		1	0	1
25.2587		90		25.9252		37.1721		1	0	1
25.2587		150		11.1004		206.413		0	1	1
25.2587		210		32.1919		249.048		0	1	1
25.2587		270		20.0845		325.952		1	0	1
43.7478		0		62.0039		359.233		0	1	1
50.5147		30		52.7034		4.56093		1	0	1
43.7478		60		54.2856		34.4996		1	0	1
50.5147		90		44.6946		68.332		0	1	1
43.7478		120		33.28		101.471		1	0	1
50.5147		150		37.4684		149.851		0	1	1
43.7478		180		35.5953		201.114		0	1	1
50.5147		210		30.6949		213.104		0	1	1
43.7478		240		41.5032		261.045		0	1	1
43.7478		300		51.2235		314.697		1	0	1
50.5148		330		35.8971		341.64		1	0	1
66.8212		349.107		86.8035		341.06		1	0	1
66.8212		10.8934		85.3125		359.303		0	1	1
75.7654		30		61.8804		38.1888		1	0	1
66.8212		49.1066		68.9527		32.7107		1	0	1
66.8212		70.8934		81.8175		62.5961		1	0	1
75.7654		90		69.6218		83.4855		1	0	1
66.8212		109.107		55.6793		88.7342		1	0	1
66.8212		130.893		72.1521		136.993		1	0	1
75.7654		150		81.7028		143.759		1	0	1
66.8212		169.107		53.6276		159.291		0	1	1
66.8212		190.893		65.0766		205.474		0	1	1
66.8212		229.107		51.5339		241.557		0	1	1
66.8212		250.893		56.4526		262.086		1	0	1
75.7654		270		80.6462		282.896		0	1	1
66.8212		289.107		79.941		304.089		0	1	1
66.8212		310.893		74.8888		318.368		1	0	1
75.7654		330		85.0292		333.636		1	0	1
91.0523		343.898		99.0888		336.323		1	0	1
87.4818		0		81.188		15.5339		1	0	1
91.0523		16.1021		91.4226		24.7665		0	1	1
101.008		30		114.316		19.9718		0	1	1
91.0523		43.8979		99.2533		47.1447		0	1	1
87.4818		60		103.692		50.9802		0	1	1
91.0523		76.1021		93.4516		64.9921		0	1	1
91.0523		103.898		95.7012		89.044		1	0	1
87.4818		120		104.01		109.79		1	0	1
91.0523		136.102		103.255		140.178		1	0	1
91.0523		163.898		80.0592		163.189		0	1	1
87.4818		180		92.5205		194.308		0	1	1
91.0523		196.102		78.6226		188.101		0	1	1
101.008		210		77.3173		206.9		0	1	1
91.0523		223.898		71.4251		223.073		1	0	1
87.4818		240		64.559		245.436		1	0	1
91.0523		256.102		75.2377		260.256		1	0	1
101.008		270		79.4651		270.384		0	1	1
91.0523		283.898		68.3709		290.928		1	0	1
87.4817		300		109.477		298.756		1	0	1
91.0523		316.102		89.5737		325.603		1	0	1
