25.2587		30		40.8715		1.74535		0	1	1
25.2587		90		6.82207		11.7571		1	0	1
25.2587		150		23.2159		116.546		1	0	1
25.2587		210		35.3593		239.938		0	1	1
25.2587		270		7.72964		312.198		1	0	1
43.7478		0		63.3332		351.105		0	1	1
50.5147		30		48.2745		12.6108		0	1	1
43.7478		60		60.2079		47.5423		1	0	1
50.5147		90		62.9937		71.0697		0	1	1
43.7478		120		63.4014		108.904		0	1	1
50.5147		150		53.6566		163.996		0	1	1
43.7478		180		47.8779		203.279		1	0	1
50.5147		210		44.5554		236.706		1	0	1
43.7478		240		67.3739		248.388		1	0	1
43.7478		300		25.7868		277.93		0	1	1
50.5148		330		36.2138		324.443		0	1	1
66.8212		349.107		60.8656		359.648		0	1	1
66.8212		10.8934		51.104		22.1325		0	1	1
75.7654		30		88.3812		19.0867		0	1	1
66.8212		49.1066		55.6496		36.1428		1	0	1
66.8212		70.8934		74.9312		63.673		0	1	1
75.7654		90		69.0781		75.4711		0	1	1
66.8212		109.107		55.3663		95.5616		0	1	1
66.8212		130.893		76.6172		126.772		1	0	1
75.7654		150		52.1313		147.582		0	1	1
66.8212		169.107		60.3362		183.45		0	1	1
66.8212		190.893		52.6688		201.346		1	0	1
66.8212		229.107		79.8153		236.638		1	0	1
66.8212		250.893		83.4619		252.619		0	1	1
75.7654		270		58.5523		281.136		0	1	1
66.8212		289.107		58.4085		293.486		0	1	1
66.8212		310.893		59.8552		330.149		1	0	1
75.7654		330		65.1908		334.495		1	0	1
91.0523		343.898		103.67		345.336		1	0	1
87.4818		0		82.9868		352.834		0	1	1
91.0523		16.1021		92.9498		29.102		0	1	1
101.008		30		113.089		30.1281		0	1	1
91.0523		43.8979		96.0132		38.5494		0	1	1
87.4818		60		101.691		52.9523		0	1	1
91.0523		76.1021		86.5811		61.1447		1	0	1
91.0523		103.898		79.0174		97.4897		1	0	1
87.4818		120		85.8656		104.262		1	0	1
91.0523		136.102		82.474		148.024		1	0	1
91.0523		163.898		80.6393		169.849		0	1	1
87.4818		180		96.389		187.819		0	1	1
91.0523		196.102		79.9906		200.624		0	1	1
101.008		210		79.7685		208.848		0	1	1
91.0523		223.898		99.1984		232.009		1	0	1
87.4818		240		91.623		255.022		1	0	1
91.0523		256.102		95.4006		263.329		0	1	1
101.008		270		114.365		279.156		0	1	1
91.0523		283.898		73.7167		274.307		0	1	1
87.4817		300		65.8849		307.422		1	0	1
91.0523		316.102		80.554		318.277		1	0	1
