25.2587		30		49.122		29.4477		0	1	1
25.2587		90		19.3386		54.5178		1	0	1
25.2587		150		16.4184		83.3389		0	1	1
25.2587		210		6.93988		259.604		1	0	1
25.2587		270		28.4358		318.117		1	0	1
43.7478		0		24.5384		21.3195		1	0	1
50.5147		30		65.6293		14.2938		1	0	1
43.7478		60		39.6424		42.0193		0	1	1
50.5147		90		73.2678		92.1045		0	1	1
43.7478		120		48.8642		106.77		1	0	1
50.5147		150		42.7993		160.782		0	1	1
43.7478		180		28.1942		154.921		0	1	1
50.5147		210		34.1659		205.041		1	0	1
43.7478		240		36.8751		259.759		0	1	1
43.7478		300		33.2999		308.333		1	0	1
