87.4818		120		87.9666		111.925		0	1	1 1
91.0523		136.102		92.2037		146.979		1	0	1 1
91.0523		163.898		70.3802		173.804		1	0	1 1
87.4818		180		66.3594		183.137		1	0	1 1
91.0523		196.102		72.4636		204.664		1	0	1 1
101.008		210		95.9315		215.986		1	0	1 1
91.0523		223.898		77.519		222.471		1	0	1 1
87.4818		240		85.8535		255.893		1	0	1 0
91.0523		256.102		75.3422		263.368		0	1	1 1
101.008		270		77.987		268.26		0	1	1 1
91.0523		283.898		77.2019		276.635		1	0	1 1
87.4817		300		73.7254		298.633		0	1	1 0
91.0523		316.102		79.3893		320.31		0	1	1 1
101.008		330		122.367		336.067		1	0	1 1
115.709		340.893		106.044		349.411		0	1	1 1
110.065		353.413		110.118		2.14931		0	1	1 1
110.065		6.58677		118.314		11.7092		0	1	1 1
115.709		19.1066		135.487		21.5214		0	1	1 0
126.24		30		113.84		21.3942		1	0	1 0
115.709		40.8934		126.034		32.2649		0	1	1 1
110.065		53.4132		92.0629		55.2078		0	1	1 1
110.065		66.5868		93.2381		59.1001		0	1	1 1
115.709		79.1066		97.0412		78.5614		1	0	1 1
126.24		90		114.648		94.1094		1	0	1 1
115.709		100.893		99.5349		96.8247		1	0	1 1
110.065		113.413		108.258		106.44		0	1	1 1
110.065		126.587		114.547		117.38		0	1	1 1
115.709		139.107		94.8711		133.314		1	0	1 1
126.24		150		123.824		138.709		1	0	1 1
115.709		160.893		100.992		165.857		1	0	1 1
110.066		173.413		90.5575		169.716		0	1	1 1
110.066		186.587		98.5151		187.883		0	1	1 1
115.709		199.107		102.658		203.761		1	0	1 1
126.24		210		110.04		214.145		0	1	1 1
115.709		220.893		120.451		225.142		1	0	1 1
110.065		233.413		88.1686		228.77		1	0	1 1
110.065		246.587		97.7506		234.596		1	0	1 0
115.709		259.107		104.295		256.674		0	1	1 1
126.24		270		114.171		273.497		1	0	1 1
115.709		280.893		102.538		276.796		0	1	1 1
110.065		293.413		108.144		304.138		0	1	1 1
110.065		306.587		121.374		300.426		1	0	1 1
115.709		319.107		105.378		322.927		1	0	1 1
126.24		330		115.019		325.301		0	1	1 1
140.56		338.948		133.89		335.495		1	0	1 1
133.593		349.107		145.165		345.757		0	1	1 1
131.188		0		138.679		355.425		0	1	1 1
133.593		10.8934		154.192		12.1437		1	0	1 1
140.56		21.0517		159.127		24.1248		0	1	1 1
151.459		30		135.6		29.2435		0	1	1 0
140.56		38.9483		129.033		38.7418		1	0	1 1
133.593		49.1066		142.554		42.1317		1	0	1 1
131.188		60		126.079		55.9748		0	1	1 1
133.593		70.8934		119.578		67.9392		0	1	1 1
140.56		81.0517		136.737		75.7532		0	1	1 1
151.459		90		147.834		81.8864		1	0	1 1
140.56		98.9483		153.134		104.297		1	0	1 1
133.593		109.107		131.201		103.386		0	1	1 1
131.188		120		127.966		111.086		0	1	1 1
133.593		130.893		118.662		124.552		1	0	1 1
140.56		141.052		129.088		131.934		1	0	1 1
151.459		150		132.993		146.347		0	1	1 1
140.56		158.948		156.183		157.094		1	0	1 1
133.593		169.107		124.58		165.893		0	1	1 1
131.188		180		124.308		186.24		1	0	1 1
133.593		190.893		123.824		199.271		0	1	1 1
140.56		201.052		158.114		205.07		1	0	1 1
151.459		210		158.749		214.224		1	0	1 1
140.56		218.948		116.069		218.783		1	0	1 1
133.593		229.107		131.32		237.762		1	0	1 1
131.188		240		112.724		237.425		1	0	1 1
133.592		250.893		122.421		242.984		1	0	1 1
140.56		261.052		163.814		264.29		1	0	1 1
151.459		270		128.327		271.189		1	0	1 1
140.56		278.948		151.975		284.55		0	1	1 1
133.592		289.107		130.483		293.151		1	0	1 1
131.188		300		133.26		309.651		1	0	1 1
133.593		310.893		122.451		308.338		0	1	1 1
140.56		321.052		144.618		327.492		0	1	1 1
151.459		330		143.73		332.881		1	0	1 1
165.51		337.589		189.751		337.67		1	0	1 1
157.635		346.102		165.718		347.84		1	0	1 1
153.545		355.285		134.788		359.647		0	1	1 1
153.545		4.715		163.15		0.233217		0	1	1 1
157.635		13.8979		154.787		5.13835		1	0	1 1
165.51		22.4109		182.409		19.0232		1	0	1 1
176.661		30		163.724		31.3543		1	0	1 1
165.51		37.5891		185.885		38.6233		0	1	1 1
157.635		46.1021		177.86		45.5401		0	1	1 1
153.545		55.285		135.841		54.5026		0	1	1 1
153.545		64.715		159.615		61.1731		0	1	1 0
157.635		73.8979		169.674		70.3586		1	0	1 1
165.51		82.4109		174.755		79.7085		0	1	1 1
176.661		90		168.368		92.6405		1	0	1 1
165.51		97.5891		157.898		92.1069		0	1	1 1
157.635		106.102		176.844		104.216		0	1	1 1
153.545		115.285		138.794		108.035		1	0	1 1
153.545		124.715		147.541		117.338		0	1	1 1
157.635		133.898		138.731		131.453		0	1	1 1
165.51		142.411		183.027		140.326		0	1	1 1
176.661		150		165.299		145.728		1	0	1 1
165.509		157.589		172.824		160.373		1	0	1 1
157.635		166.102		138.907		166.935		1	0	1 1
153.546		175.285		132.65		179.31		1	0	1 1
153.546		184.715		162.19		187.308		1	0	1 1
157.635		193.898		137.787		197.868		0	1	1 1
165.509		202.411		154.899		207.906		0	1	1 1
165.51		217.589		147.233		219.559		0	1	1 1
157.635		226.102		172.427		232.487		1	0	1 0
153.545		235.285		163.645		232.387		0	1	1 0
153.545		244.715		154.829		240.909		1	0	1 1
157.635		253.898		137.501		249.043		1	0	1 1
165.51		262.411		174.927		267.12		0	1	1 1
176.661		270		192.284		272.234		1	0	1 0
165.51		277.589		145.686		277.545		0	1	1 1
157.635		286.102		138.034		291.033		0	1	1 1
153.545		295.285		136.519		295.099		0	1	1 1
153.545		304.715		142.906		301.136		1	0	1 1
157.635		313.898		177.835		314.728		1	0	1 1
165.51		322.411		152.679		314.792		1	0	1 1
176.661		330		178.804		336.083		0	1	1 1
190.511		336.587		205.878		341.572		1	0	1 0
181.979		343.898		192.3		341.619		1	0	1 1
176.661		351.787		176.021		356.235		1	0	1 1
174.852		0		183.322		4.11569		1	0	1 1
176.661		8.21321		164.01		6.64117		0	1	1 1
181.979		16.1021		177.981		12.5256		0	1	1 1
190.511		23.4132		211.217		21.106		1	0	1 1
201.845		30		190.149		32.2183		0	1	1 1
181.979		43.8979		194.848		43.1817		1	0	1 1
176.661		51.7868		192.84		50.7325		0	1	1 1
174.852		60		191.242		59.6845		0	1	1 1
176.661		68.2132		163.186		62.4734		1	0	1 1
181.979		76.1021		181.713		69.4006		0	1	1 1
190.511		83.4132		167.785		82.055		1	0	1 1
201.845		90		206.017		85.9517		0	1	1 1
190.511		96.5868		199.488		90.278		0	1	1 0
181.979		103.898		194.105		101.8		0	1	1 0
176.661		111.787		183.19		108.976		0	1	1 1
174.852		120		163.202		113.175		0	1	1 1
176.661		128.213		156.921		125.805		1	0	1 1
181.979		136.102		189.966		143.011		0	1	1 1
190.51		143.413		191.3		148.463		0	1	1 1
201.845		150		177.138		148.928		1	0	1 1
190.511		156.587		191.835		153.39		0	1	1 1
181.979		163.898		185.99		159.215		1	0	1 1
176.661		171.787		187.079		176.686		0	1	1 1
174.852		180		174.178		174.448		1	0	1 1
176.661		188.213		158.159		182.715		1	0	1 0
181.979		196.102		183.581		191.405		0	1	1 1
190.511		203.413		200.135		205.94		0	1	1 1
201.845		210		183.984		204.99		1	0	1 1
190.51		216.587		167.856		218.611		1	0	1 1
181.979		223.898		169.859		229.41		1	0	1 0
176.661		231.787		191.964		228.227		1	0	1 0
174.853		240		168.664		234.768		1	0	1 0
176.662		248.213		162.635		243.682		1	0	1 1
181.979		256.102		191.661		260.992		0	1	1 1
190.511		263.413		204.565		266.376		0	1	1 1
190.511		276.587		200.335		270.8		1	0	1 0
181.979		283.898		178.075		289.923		1	0	1 1
176.662		291.787		185.642		298.53		0	1	1 1
174.853		300		154.836		299.804		0	1	1 1
176.661		308.213		185.125		304.107		0	1	1 1
181.979		316.102		191.973		321.306		1	0	1 1
190.511		323.413		184.945		328.443		0	1	1 1
201.845		330		201.058		326.849		0	1	1 1
215.536		335.818		234.571		336.241		1	0	1 1
206.511		342.216		208.411		335.979		0	1	1 0
200.265		349.107		218.233		352.981		1	0	1 1
197.068		356.329		211.172		356.321		1	0	1 1
197.068		3.6705		192.155		358.818		1	0	1 1
200.265		10.8934		184.481		7.30942		0	1	1 1
206.511		17.7836		226.952		17.2608		1	0	1 1
215.536		24.1825		208.741		28.102		1	0	1 1
227.007		30		218.496		31.2247		1	0	1 1
215.536		35.8175		191.829		35.937		0	1	1 1
206.511		42.2164		200.522		40.1714		0	1	1 1
200.265		49.1066		187.269		46.4763		1	0	1 0
197.068		56.3295		186.202		52.1325		0	1	1 1
197.068		63.6705		177.291		61.8028		0	1	1 1
200.265		70.8934		184.821		72.9682		1	0	1 1
206.511		77.7836		192.886		74.1544		1	0	1 1
215.536		84.1825		198.319		81.1066		0	1	1 1
227.007		90		246.626		88.6236		1	0	1 1
215.536		95.8175		206.92		91.4532		0	1	1 0
206.511		102.216		193.492		97.929		1	0	1 0
200.265		109.107		187.435		103.815		1	0	1 0
197.068		116.33		190.494		110.345		1	0	1 1
197.068		123.671		189.271		118.677		1	0	1 0
200.265		130.893		188.445		134.752		0	1	1 1
206.51		137.784		195.689		141.247		1	0	1 1
215.536		144.182		205.473		141.581		1	0	1 1
227.007		150		207.163		150.599		1	0	1 1
215.536		155.818		202.983		154.898		1	0	1 1
206.511		162.216		216.185		164.777		1	0	1 1
200.266		169.107		181.521		169.472		1	0	1 1
197.068		176.33		203.86		179.428		1	0	1 1
197.068		183.671		193.209		180.16		0	1	1 1
200.266		190.893		204.959		186.775		0	1	1 1
206.511		197.784		219.901		194.686		0	1	1 1
215.536		204.182		219.985		200.235		0	1	1 1
227.007		210		215.655		210.298		1	0	1 1
215.536		215.818		207.185		217.348		1	0	1 1
206.51		222.216		197.35		228.349		1	0	1 1
200.265		229.107		183.438		226.564		1	0	1 1
197.068		236.329		184.028		239.436		1	0	1 1
197.068		243.671		176.058		246.476		0	1	1 1
200.265		250.893		188.444		253.502		0	1	1 1
206.51		257.784		198.828		260.688		1	0	1 1
215.536		264.182		214.532		268.051		1	0	1 1
227.007		270		229.788		272.452		1	0	1 1
215.536		275.818		222.577		273.727		0	1	1 1
206.51		282.216		222.52		285.8		1	0	1 0
200.265		289.107		217.128		289.586		0	1	1 1
197.068		296.329		207.983		291.032		0	1	1 1
197.068		303.67		202.196		298.342		1	0	1 1
200.265		310.893		187.431		316.219		0	1	1 1
206.511		317.784		197.725		323.629		1	0	1 1
227.008		330		209.057		333.639		0	1	1 1
240.57		335.209		230.125		331.883		0	1	1 1
231.161		340.893		216.269		340.469		1	0	1 1
224.195		346.996		220.787		349.959		0	1	1 1
219.909		353.413		200.575		355.08		0	1	1 1
218.461		0		208.488		0.14828		1	0	1 1
219.909		6.58678		208.852		3.1556		1	0	1 1
224.195		13.0039		203.148		9.95923		0	1	1 1
231.161		19.1066		245.232		14.9172		1	0	1 1
240.57		24.7913		253.338		21.782		1	0	1 1
252.146		30		1e+06		1e+06		0	0	0 0
240.57		35.2087		251.463		36.7379		1	0	1 1
231.161		40.8934		213.949		36.6224		1	0	1 1
224.195		46.9961		225.183		41.571		0	1	1 1
219.909		53.4132		212.209		57.8136		0	1	1 1
218.461		60		222.2		63.0963		1	0	1 1
219.909		66.5868		242.176		68.711		1	0	1 1
224.195		73.0039		205.807		71.3845		0	1	1 1
231.161		79.1066		220.685		73.5993		1	0	1 1
240.57		84.7913		225.696		80.2507		0	1	1 1
240.57		95.2087		232.399		90.7219		1	0	1 1
231.161		100.893		227.864		95.595		1	0	1 1
224.195		106.996		219.069		101.942		0	1	1 0
219.909		113.413		211.319		110.805		1	0	1 1
218.461		120		203.185		123.95		1	0	1 1
219.909		126.587		212.609		122.559		0	1	1 1
224.195		133.004		215.241		135.157		0	1	1 1
231.161		139.107		228.296		142.599		1	0	1 1
252.146		150		264.776		147.059		0	1	1 1
240.57		155.209		222.443		151.378		0	1	1 1
231.16		160.893		215.258		157.554		0	1	1 1
224.196		166.996		214.797		162.523		1	0	1 1
219.909		173.413		206.546		173.781		0	1	1 1
218.461		180		209.167		182.559		1	0	1 1
219.909		186.587		204.08		184.801		1	0	1 1
224.196		193.004		229.906		197.235		0	1	1 1
231.16		199.107		211.561		199.52		1	0	1 1
240.57		204.791		227.929		202.638		1	0	1 1
252.146		210		240.057		214.373		0	1	1 1
240.57		215.209		226.841		220.196		1	0	1 1
231.161		220.893		237.605		224.717		1	0	1 1
224.196		226.996		214.44		223.913		0	1	1 1
219.909		233.413		207.543		231.593		0	1	1 1
218.461		240		218.682		233.914		0	1	1 0
219.909		246.587		229.832		248.103		0	1	1 0
224.195		253.004		208.377		252.623		0	1	1 1
231.16		259.107		1e+06		1e+06		0	0	0 0
240.57		264.791		254.195		264.517		1	0	1 0
252.146		270		260.704		274.676		1	0	1 1
240.57		275.209		248.079		270.486		0	1	1 1
231.16		280.893		212.761		280.224		1	0	1 1
224.195		286.996		224.153		281.551		1	0	1 0
219.909		293.413		240.916		293.51		0	1	1 0
218.461		300		214.088		306.459		1	0	1 1
219.909		306.587		203.673		309.462		1	0	1 1
224.196		313.004		214.342		315.002		1	0	1 1
231.161		319.107		231.542		324.096		0	1	1 1
240.57		324.791		244.604		328.907		1	0	1 0
252.146		330		227.966		329.647		0	1	1 0
265.601		334.715		274.085		330.483		0	1	1 1
255.886		339.826		241.495		338.06		0	1	1 1
248.348		345.295		238.505		346.971		0	1	1 1
243.191		351.052		241.042		356.407		1	0	1 1
240.57		356.996		227.274		1.93084		0	1	1 1
240.57		3.00449		218.214		3.42393		0	1	1 1
243.191		8.94827		228.987		5.34567		1	0	1 1
248.348		14.7047		241.328		11.9254		1	0	1 1
255.886		20.1736		276.418		17.4305		1	0	1 1
265.601		25.285		265.796		27.5702		0	1	1 1
277.258		30		264.467		31.3962		0	1	1 1
265.601		34.715		257.277		33.3803		0	1	1 1
255.887		39.8264		245.53		39.1266		1	0	1 1
248.348		45.2953		255.28		43.1445		1	0	1 1
243.191		51.0517		231.377		48.1271		1	0	1 1
240.57		56.9955		220.905		54.0036		1	0	1 1
240.57		63.0045		264.915		62.4824		1	0	1 1
243.191		68.9483		255.589		65.5695		0	1	1 1
248.348		74.7047		230.629		75.9212		1	0	1 1
255.887		80.1736		244.633		75.5944		1	0	1 1
265.601		85.285		255.643		87.1801		0	1	1 1
277.257		90		295.97		90.04		1	0	1 1
265.601		94.715		252.354		93.9135		1	0	1 1
255.887		99.8264		259.746		95.7737		1	0	1 1
248.348		105.295		236.333		100.599		1	0	1 1
243.191		111.052		239.464		107.682		1	0	1 0
240.57		116.996		243.428		121.867		1	0	1 1
240.57		123.005		226.055		126.882		0	1	1 1
243.191		128.948		249.797		132.278		1	0	1 1
248.348		134.705		237.663		134.795		1	0	1 1
255.887		140.174		269.393		136.15		1	0	1 1
265.6		145.285		251.058		141.742		1	0	1 1
277.257		150		254.603		149.521		1	0	1 1
265.601		154.715		262.054		150.944		0	1	1 1
255.886		159.826		239.027		158.889		0	1	1 1
248.348		165.295		227.115		162.47		0	1	1 1
243.191		171.052		225.225		168.378		0	1	1 1
240.57		176.996		242.572		181.324		1	0	1 1
240.57		183.005		222.554		184.89		1	0	1 1
243.191		188.948		230.644		192.853		1	0	1 1
248.348		194.705		239.93		191.138		0	1	1 1
255.886		200.174		241.209		195.834		0	1	1 1
265.601		205.285		255.511		206.807		1	0	1 1
277.258		210		263.312		206.78		1	0	1 1
265.6		214.715		263.378		210.991		0	1	1 1
255.887		219.826		239.385		221.007		1	0	1 1
248.348		225.295		230.635		228.916		1	0	1 1
243.191		231.052		244.552		235.186		1	0	1 0
240.57		236.995		219.875		236.862		0	1	1 0
240.57		243.004		220.493		239.396		1	0	1 0
243.19		248.948		249.332		253.998		1	0	1 0
248.348		254.705		251.47		249.19		1	0	1 0
255.886		260.174		274.99		262.75		1	0	1 1
265.601		265.285		277.751		269.263		0	1	1 0
277.258		270		262.042		271.08		1	0	1 0
265.601		274.715		275.546		278.117		0	1	1 0
255.886		279.826		236.425		280.027		0	1	1 1
248.348		285.295		248.129		282.063		0	1	1 1
243.19		291.052		225.982		288.833		1	0	1 1
240.57		296.996		248.158		293.462		1	0	1 1
240.57		303.004		250.599		308.174		1	0	1 1
243.191		308.948		225.736		308.809		0	1	1 1
248.348		314.705		263.513		314.839		1	0	1 1
255.886		320.174		269.673		322.231		1	0	1 1
265.6		325.285		255.839		327.047		0	1	1 0
277.258		330		258.705		329.373		0	1	1 1
290.619		334.307		266.954		334.129		0	1	1 1
280.659		338.948		265.711		337.881		0	1	1 1
272.656		343.898		282.223		345.487		0	1	1 1
266.79		349.107		287.965		349.696		0	1	1 1
263.206		354.504		254.611		355.62		0	1	1 1
262.001		0		278.654		357.529		0	1	1 1
263.206		5.49637		252.362		2.91298		1	0	1 1
266.79		10.8934		245.4		11.2006		1	0	1 1
272.656		16.1021		264.066		13.1042		1	0	1 1
280.659		21.0517		284.419		16.1271		1	0	1 1
290.619		25.6934		297.94		27.4578		0	1	1 1
302.34		30		321.052		29.2059		1	0	1 1
290.619		34.3066		274.937		35.3968		1	0	1 1
280.659		38.9483		290.143		37.1534		0	1	1 1
272.656		43.8979		259.521		39.7945		1	0	1 1
266.789		49.1066		252.68		51.4561		0	1	1 1
263.206		54.5036		278.451		55.4118		0	1	1 1
262.001		60		250.247		56.7302		0	1	1 1
263.206		65.4964		255.582		64.3741		1	0	1 1
266.79		70.8934		251.628		68.602		1	0	1 1
272.656		76.1021		253.648		73.4548		1	0	1 1
280.659		81.0517		289.778		77.7115		0	1	1 1
290.619		85.6934		275.81		88.3281		0	1	1 1
302.34		90		285.991		86.82		0	1	1 1
290.619		94.3066		302.308		92.9491		1	0	1 1
280.659		98.9483		269.558		94.4566		0	1	1 1
272.655		103.898		248.458		103.838		1	0	1 1
266.79		109.107		264.217		104.505		1	0	1 1
263.206		114.504		272.002		111.45		0	1	1 1
262		120		247.591		122.813		0	1	1 1
263.206		125.496		255.938		123.341		0	1	1 1
266.79		130.893		254.206		134.852		0	1	1 1
272.655		136.102		287.438		135.996		0	1	1 1
280.659		141.052		280.613		136.364		1	0	1 1
290.619		145.693		288.864		148.822		0	1	1 1
302.34		150		285.515		152.725		0	1	1 1
290.619		154.307		274.532		152.434		0	1	1 1
280.659		158.948		276.805		156.678		0	1	1 1
272.656		163.898		252.4		162.884		1	0	1 1
266.789		169.107		251.811		166.462		0	1	1 1
263.206		174.504		280.663		176.549		1	0	1 1
262.001		180		274.546		182.088		0	1	1 1
263.206		185.496		260.591		188.584		0	1	1 1
266.789		190.893		244.755		192.782		1	0	1 1
272.656		196.102		253.617		197.532		0	1	1 1
280.659		201.052		256.829		201.863		0	1	1 1
290.619		205.693		274.242		204.237		0	1	1 0
302.34		210		312.476		208.666		1	0	1 1
290.619		214.307		306.512		215.611		0	1	1 1
280.658		218.948		288.814		215.335		1	0	1 1
272.656		223.898		270.393		226.029		1	0	1 1
266.79		229.107		241.967		228.972		1	0	1 0
263.206		234.504		241.443		232.393		1	0	1 1
262		240		280.951		238.842		1	0	1 1
263.206		245.496		272.108		250.463		1	0	1 1
266.789		250.893		255.191		253.874		0	1	1 1
272.656		256.102		284.918		259.817		1	0	1 1
280.659		261.052		285.847		263.59		1	0	1 1
290.62		265.693		298.794		270.151		1	0	1 0
302.34		270		290.365		273.813		1	0	1 0
290.62		274.307		310.557		273.972		1	0	1 1
280.659		278.948		257.957		276.994		1	0	1 0
272.656		283.898		276.673		282.125		0	1	1 1
266.789		289.107		280.094		290.654		1	0	1 1
263.206		294.504		262.008		290.789		0	1	1 1
262		300		250.897		303.037		0	1	1 1
263.206		305.496		270.058		303.07		0	1	1 1
266.79		310.893		258.013		307.413		1	0	1 1
272.656		316.102		278.838		320.68		0	1	1 1
280.659		321.052		287.919		325.432		0	1	1 1
290.619		325.693		274.41		327.097		1	0	1 0
302.34		330		314.379		331.524		0	1	1 1
315.62		333.963		322.872		332.816		0	1	1 1
305.457		338.213		286.576		336.172		1	0	1 1
297.071		342.731		294.565		346.357		1	0	1 1
290.619		347.48		304.861		345.767		1	0	1 1
286.236		352.411		273.523		349.597		1	0	1 1
284.018		357.457		279.488		353.07		0	1	1 1
284.018		2.54292		293.869		0.024276		0	1	1 1
286.236		7.58909		273.11		9.25234		1	0	1 1
290.619		12.5198		279.971		8.86887		0	1	1 1
297.071		17.2695		310.963		13.8497		0	1	1 1
305.457		21.7868		294.04		24.2343		1	0	1 1
315.62		26.0368		313.534		27.901		0	1	1 1
327.39		30		339.991		29.9241		1	0	1 0
305.457		38.2132		305.11		35.9184		0	1	1 1
297.071		42.7305		273.404		42.1144		1	0	1 0
290.619		47.4802		300.008		43.4988		0	1	1 0
286.236		52.4109		309.482		52.2282		0	1	1 1
284.018		57.4571		306.36		58.7313		0	1	1 0
284.018		62.5429		302.036		60.4432		1	0	1 0
286.236		67.5891		283.718		64.8784		0	1	1 1
290.619		72.5198		293.44		68.7256		1	0	1 1
297.071		77.2695		298.433		81.9748		1	0	1 1
305.457		81.7868		322.369		82.0791		0	1	1 1
315.62		86.0368		315.232		83.3151		0	1	1 1
327.39		90		346.395		87.3609		1	0	1 1
315.62		93.9632		335.639		92.4926		0	1	1 1
305.457		98.2132		288.254		97.3144		1	0	1 1
297.071		102.731		300.459		98.6339		1	0	1 1
290.619		107.48		275.011		106.085		1	0	1 1
286.236		112.411		305.703		115.022		1	0	1 0
284.018		117.457		286.973		112.806		1	0	1 1
284.018		122.543		264.554		122.353		0	1	1 1
286.236		127.589		283.143		123.872		0	1	1 1
290.62		132.52		300.471		128.423		0	1	1 1
297.071		137.269		295.507		133.528		1	0	1 1
305.457		141.787		296.236		145.545		1	0	1 1
315.62		146.037		297.538		147.45		1	0	1 1
327.39		150		310.368		150.423		0	1	1 1
315.619		153.963		298.748		155.478		0	1	1 1
305.457		158.213		293.274		159.042		0	1	1 1
297.071		162.731		281.115		158.999		1	0	1 1
290.62		167.48		281.627		164.662		0	1	1 1
286.236		172.411		283.843		168.057		1	0	1 1
284.019		177.457		282.82		172.939		1	0	1 1
284.019		182.543		279.443		179.591		1	0	1 1
286.236		187.589		274.16		188.529		0	1	1 1
290.62		192.52		276.156		193.181		0	1	1 1
297.071		197.269		293.93		199.993		1	0	1 1
305.457		201.787		281.982		200.555		1	0	1 1
315.62		206.037		292.108		205.181		0	1	1 0
327.39		210		319.695		207.231		0	1	1 1
315.62		213.963		305.101		211.612		1	0	1 1
305.457		218.213		298.748		220.02		1	0	1 1
297.071		222.731		283.771		221.023		0	1	1 1
290.619		227.48		309.871		228.687		1	0	1 0
286.236		232.411		267.344		235.003		0	1	1 1
284.018		237.457		265.101		236.223		1	0	1 1
284.019		242.543		278.016		245.693		0	1	1 1
286.236		247.589		298.218		248.478		1	0	1 1
290.62		252.52		278.925		255.978		1	0	1 1
297.071		257.269		291.799		261.884		1	0	1 1
305.457		261.787		303.481		265.271		0	1	1 1
315.62		266.037		322.951		269.902		1	0	1 0
327.39		270		332.282		271.652		0	1	1 0
315.62		273.963		308.785		271.05		0	1	1 0
305.457		278.213		290.804		280.648		1	0	1 1
297.071		282.731		304.885		281.615		1	0	1 1
290.62		287.48		274.342		287.346		1	0	1 1
286.236		292.411		273.832		292.909		1	0	1 1
284.019		297.457		302.398		295.001		0	1	1 1
284.018		302.543		287.614		305.3		1	0	1 1
286.236		307.589		300.382		307.606		1	0	1 1
290.619		312.52		282.431		308.193		0	1	1 1
297.071		317.269		1e+06		1e+06		0	0	0 0
305.457		321.787		298.82		320.108		0	1	1 1
327.39		330		314.437		329.242		1	0	1 1
340.597		333.67		357.836		333.355		1	0	1 1
330.266		337.589		335.82		341.384		1	0	1 1
321.56		341.742		306.088		338.445		0	1	1 1
314.619		346.102		312.862		343.682		1	0	1 1
309.563		350.633		299.306		350.679		1	0	1 1
306.489		355.285		312.651		353.077		0	1	1 1
305.457		0		291.629		356.483		0	1	1 1
306.489		4.715		317.247		4.48323		1	0	1 1
309.563		9.367		287.375		9.08245		1	0	1 0
314.619		13.8979		308.408		9.56688		1	0	1 0
321.56		18.2585		326.861		21.5675		0	1	1 1
330.266		22.4109		341.472		25.7546		1	0	1 1
340.597		26.3295		358.117		23.7272		1	0	1 1
352.406		30		372.493		29.9742		1	0	1 0
340.597		33.6705		326.48		36.1295		0	1	1 1
330.266		37.5891		319.256		38.2487		1	0	1 1
321.56		41.7415		328.863		43.2543		1	0	1 0
314.619		46.1021		322.202		44.4981		0	1	1 0
309.563		50.633		328.23		50.5835		0	1	1 1
306.489		55.285		325.944		54.0026		0	1	1 1
305.457		60		286.288		61.3494		1	0	1 0
306.489		64.715		289.49		63.5393		1	0	1 0
309.563		69.367		298.206		66.0102		0	1	1 1
314.619		73.8979		302.622		70.7779		1	0	1 1
321.56		78.2585		308.449		77.0915		1	0	1 1
330.266		82.4109		316.701		79.4467		1	0	1 1
340.597		86.3295		329.077		83.2046		0	1	1 0
352.406		90		376.135		89.5284		1	0	1 1
340.597		93.6705		323.939		96.8502		1	0	1 1
330.266		97.5891		311.952		96.0924		1	0	1 1
321.56		101.742		326.528		98.7509		0	1	1 1
314.619		106.102		330.161		103.584		1	0	1 1
309.563		110.633		329.474		112.342		1	0	1 1
306.489		115.285		303.295		119.838		1	0	1 0
305.457		120		286.673		120.239		0	1	1 1
306.489		124.715		293.44		126.474		0	1	1 1
309.563		129.367		300.367		130.485		1	0	1 1
314.619		133.898		307.628		131.697		1	0	1 1
321.56		138.258		339.555		139.402		1	0	1 1
330.266		142.411		316.821		140.624		1	0	1 1
340.597		146.329		331.888		144.626		0	1	1 1
352.406		150		336.311		149.835		1	0	1 1
340.597		153.671		329.456		152.29		0	1	1 1
